date,dir,entry,exit,contracts,reason,pnl_gross,pnl_net,bar,q
2020-02-20,-1,9697.648118164594,9705.47,3,SL,-469.31291012431757,-499.31291012431757,24,
2020-02-20,1,9693.476312143854,9707.429692501273,2,TP,558.1352142967808,548.1352142967808,75,
2020-02-24,1,9145.590834248214,9122.25,1,SL,-466.81668496428756,-476.81668496428756,62,
2020-02-26,-1,8970.785117816866,9004.96,1,SL,-683.4976436626675,-693.4976436626675,58,
2020-02-27,1,8644.727759151405,8608.67,1,SL,-721.155183028095,-731.155183028095,18,
2020-02-27,1,8624.07,8679.304525074676,1,TP,1104.6905014935328,1099.6905014935328,25,
2020-02-27,-1,8680.081525913456,8632.72099522368,1,TP,947.2106137955052,942.2106137955052,36,
2020-03-02,-1,8551.132366364325,8518.400089114928,1,TP,654.6455449879431,649.6455449879431,29,
2020-03-02,1,8517.03,8477.44,1,SL,-791.8000000000029,-801.8000000000029,36,
2020-03-02,-1,8533.607141807104,8563.51,1,SL,-598.0571638579204,-608.0571638579204,79,
2020-03-03,-1,8836.03139945842,8930.2,1,SL,-1883.3720108316265,-1893.3720108316265,31,
2020-03-03,-1,8945.63,8969.75,1,SL,-482.400000000016,-492.400000000016,33,
2020-03-04,-1,8731.283985818007,8759.1,1,SL,-556.3202836398705,-566.3202836398705,47,
2020-03-04,1,8708.987870502773,8759.756892012985,1,TP,1015.3804302042408,1010.3804302042408,166,
2020-03-05,1,8744.526017419792,8729.97,1,SL,-291.1203483958525,-301.1203483958525,23,
2020-03-05,-1,8761.976046960415,8785.98,1,SL,-480.07906079168606,-490.07906079168606,49,
2020-03-09,1,7941.8725593672,7934.45,3,SL,-445.35356203199626,-475.35356203199626,20,
2020-03-09,1,7939.1744047204475,7954.545066070672,2,TP,614.8264540089804,604.8264540089804,22,
2020-03-10,-1,8195.72380818793,8211.75,1,BE,-320.5238362414093,-330.5238362414093,33,
2020-03-11,1,8154.99,8189.061080929344,2,TP,1362.8432371737654,1352.8432371737654,30,
2020-03-11,-1,8192.4,8220.89,1,SL,-569.7999999999956,-579.7999999999956,39,
2020-03-11,1,8165.949360901347,8142.75,1,SL,-463.98721802694126,-473.98721802694126,59,
2020-03-12,-1,7479.363989551374,7543.07,1,SL,-1274.1202089725084,-1284.1202089725084,29,
2020-03-12,-1,7571.77,7547.42,1,SL,487.0000000000073,477.0000000000073,31,
2020-03-12,-1,7507.593768332454,7525.36,1,BE,-355.3246333509196,-365.3246333509196,42,
2020-03-12,-1,7528.957530022923,7606.12,1,SL,-1543.2493995415462,-1553.2493995415462,209,
2020-03-16,-1,7502.26,7502.2599999999975,4,TP,2.1827872842550278e-10,-19.99999999978172,15,
2020-03-18,1,7187.346153685987,7146.97,1,SL,-807.5230737197307,-817.5230737197307,99,
2020-03-19,-1,7126.179533727894,7158.26,1,SL,-641.6093254421321,-651.6093254421321,25,
2020-03-23,-1,6960.735743166823,7004.66,1,SL,-878.4851366635303,-888.4851366635303,26,
2020-03-23,1,6949.90145658998,6903.45,1,SL,-929.029131799598,-939.029131799598,109,
2020-03-24,1,7354.84,7395.316422813276,1,TP,809.5284562655252,804.5284562655252,23,
2020-03-24,-1,7420.186484126457,7363.5947627548,1,TP,1131.834427433132,1126.834427433132,97,
2020-03-24,1,7363.1671814658175,7418.812365707408,1,TP,1112.9036848318174,1107.9036848318174,112,
2020-03-25,1,7583.869744427828,7521.18,1,SL,-1253.7948885565493,-1263.7948885565493,24,
2020-03-26,1,7592.501159181436,7566.17,1,SL,-526.6231836287261,-536.6231836287261,21,
2020-03-26,-1,7624.62188905267,7651.31,1,SL,-533.7622189466128,-543.7622189466128,30,
2020-03-30,1,7673.08,7659.0,2,SL,-563.1999999999971,-583.1999999999971,13,
2020-03-30,-1,7705.424284279673,7730.82,1,SL,-507.9143144065347,-517.9143144065347,34,
2020-03-31,1,7855.479024116301,7839.24,2,SL,-649.5609646520461,-669.5609646520461,20,
2020-03-31,1,7838.0,7827.55,4,SL,-835.9999999999854,-875.9999999999854,23,
2020-03-31,-1,7868.9382304836045,7894.7,1,SL,-515.2353903279072,-525.2353903279072,37,
2020-04-01,1,7613.426690976761,7589.77,2,SL,-946.2676390704291,-966.2676390704291,17,
2020-04-01,1,7598.98,7599.15,2,BE,6.80000000000291,-13.19999999999709,32,
2020-04-01,-1,7625.185962596808,7639.34,1,SL,-283.08074806383956,-293.08074806383956,45,
2020-04-01,1,7623.926466250337,7597.93,1,SL,-519.9293250067421,-529.9293250067421,153,
2020-04-02,1,7499.4545739354935,7485.52,2,SL,-557.3829574197225,-577.3829574197225,13,
2020-04-02,1,7469.05,7463.14,4,SL,-472.79999999998836,-512.7999999999884,15,
2020-04-02,1,7442.94,7432.41,1,SL,-210.5999999999949,-220.5999999999949,17,
2020-04-06,-1,7790.6373078041515,7803.79,3,SL,-789.1615317509059,-819.1615317509059,16,
2020-04-06,-1,7804.82,7812.19,3,SL,-442.19999999999345,-472.19999999999345,18,
2020-04-07,-1,8267.864733820565,8238.413717957526,1,TP,589.0203172607653,584.0203172607653,34,
2020-04-07,1,8226.99,8214.44,2,SL,-501.9999999999709,-521.9999999999709,37,
2020-04-09,1,8286.004037899109,8263.79,1,SL,-444.28075798216014,-454.28075798216014,38,
2020-04-13,1,8204.799491428857,8186.46,1,BE,-366.789828577148,-376.789828577148,30,
2020-04-13,-1,8225.794812425123,8196.629099960055,1,TP,583.3142493013656,578.3142493013656,51,
2020-04-13,1,8188.38,8175.56,2,SL,-512.7999999999884,-532.7999999999884,93,
2020-04-13,-1,8214.295221894154,8235.3,1,SL,-420.09556211691233,-430.09556211691233,140,
2020-04-14,1,8570.328453348999,8603.29306028114,1,TP,659.2921386428134,654.2921386428134,131,
2020-04-15,1,8554.89659649366,8540.7,3,SL,-851.7957896195367,-881.7957896195367,13,
2020-04-15,1,8523.91,8511.78,1,SL,-242.599999999984,-252.599999999984,15,
2020-04-15,-1,8550.762572910136,8557.0,1,BE,-124.74854179727117,-134.74854179727117,74,
2020-04-16,-1,8691.304389279829,8670.20005839932,2,TP,844.173235220369,834.173235220369,18,
2020-04-16,-1,8674.903706277766,8695.34,1,SL,-408.7258744446808,-418.7258744446808,74,
2020-04-20,1,8767.214757062833,8754.99,3,SL,-733.4854237699983,-763.4854237699983,15,
2020-04-20,-1,8777.24205602727,8793.24,1,SL,-319.9588794546071,-329.9588794546071,55,
2020-04-22,1,8569.697564716173,8555.89,2,SL,-552.3025886469259,-572.3025886469259,19,
2020-04-22,1,8555.13,8587.053945035748,4,TP,2553.9156028599245,2533.9156028599245,30,
2020-04-22,-1,8593.69,8564.848034204033,3,TP,1730.5179477580532,1715.5179477580532,38,
2020-04-22,1,8564.617721512663,8586.862422428412,1,TP,444.8940183149898,439.8940183149898,41,
2020-04-22,-1,8585.854860243482,8600.65,2,SL,-591.8055902607011,-611.8055902607011,56,
2020-04-23,1,8722.085252258896,8746.266826721925,1,TP,483.63148926058784,478.63148926058784,31,
2020-04-23,1,8740.910538699114,8713.21,1,SL,-554.0107739822997,-564.0107739822997,195,
2020-04-23,1,8659.81,8635.64,1,SL,-483.40000000000146,-493.40000000000146,197,
2020-04-27,-1,8855.334478862975,8845.95800813323,4,TP,750.1176583796041,730.1176583796041,14,
2020-04-27,-1,8856.393102992655,8866.42,3,SL,-601.6138204406889,-631.6138204406889,23,
2020-04-27,1,8854.866039408715,8839.82,2,SL,-601.8415763485973,-621.8415763485973,77,
2020-04-29,-1,8862.01,8871.27,3,SL,-555.6000000000131,-585.6000000000131,13,
2020-04-29,-1,8879.05,8880.35,4,SL,-104.00000000008731,-144.0000000000873,16,
2020-04-30,-1,8991.495126861622,9006.15,2,SL,-586.1949255350919,-606.1949255350919,21,
2020-04-30,1,8984.991384371302,9013.632076589649,1,TP,572.8138443669377,567.8138443669377,59,
2020-04-30,-1,9015.26,8985.54697755459,1,TP,594.2604489082078,589.2604489082078,72,
2020-04-30,1,8983.58,8962.5,1,SL,-421.59999999999854,-431.59999999999854,75,
2020-04-30,-1,9011.988094591812,8981.069728047047,1,TP,618.3673308953075,613.3673308953075,120,
2020-05-04,-1,8686.59,8691.36,4,BE,-381.6000000000349,-421.6000000000349,16,
2020-05-06,1,9018.347810984442,9008.66,3,SL,-581.268659066518,-611.268659066518,25,
2020-05-06,1,9003.14,8994.62,1,SL,-170.39999999997235,-180.39999999997235,27,
2020-05-07,-1,9107.3913912206,9090.379828517694,2,TP,680.4625081162521,670.4625081162521,17,
2020-05-13,-1,9112.679010184464,9134.07,1,SL,-427.8197963107232,-437.8197963107232,31,
2020-05-13,1,9120.812748425731,9111.21,1,BE,-192.05496851463977,-202.05496851463977,111,
2020-05-14,1,8941.03,8928.5,2,SL,-501.2000000000262,-521.2000000000262,15,
2020-05-14,-1,8928.555442352059,8954.83,1,SL,-525.4911529588207,-535.4911529588207,98,
2020-05-18,-1,9287.5,9299.68,3,SL,-730.8000000000175,-760.8000000000175,16,
2020-05-18,1,9272.603599035672,9257.71,2,SL,-595.7439614269242,-615.7439614269242,24,
2020-05-18,1,9255.25,9286.382393389309,4,TP,2490.591471144726,2470.591471144726,46,
2020-05-19,1,9348.212171709509,9362.655707682728,3,TP,866.6121583931817,851.6121583931817,23,
2020-05-19,-1,9363.06,9381.87,2,SL,-752.4000000000524,-772.4000000000524,27,
2020-05-19,1,9379.109709487277,9398.080030631965,2,TP,758.8128457875428,748.8128457875428,196,
