date,time,volume
2026-07-15,09:40,488224
2026-07-15,09:45,605047
2026-07-15,09:50,833149
2026-07-15,09:55,462875
2026-07-15,10:00,660710
2026-07-15,10:05,516448
2026-07-15,10:10,345983
2026-07-15,10:15,351336
2026-07-15,10:20,925807
2026-07-15,10:25,714426
2026-07-15,10:30,490534
2026-07-15,10:35,420871
2026-07-15,10:40,471107
2026-07-15,10:45,461978
2026-07-15,10:50,412255
2026-07-15,10:55,287590
2026-07-15,11:00,246355
2026-07-15,11:05,272481
2026-07-15,11:10,346951
2026-07-15,11:15,491451
2026-07-15,11:20,289074
2026-07-15,11:25,389621
2026-07-15,11:30,333737
2026-07-15,11:35,268186
2026-07-15,11:40,192917
2026-07-15,11:45,296635
2026-07-15,11:50,352785
2026-07-15,11:55,188506
2026-07-15,12:00,442535
2026-07-15,12:05,418461
2026-07-15,12:10,302078
2026-07-15,12:15,408972
2026-07-15,12:20,474285
2026-07-15,12:25,351428
2026-07-15,12:30,330946
2026-07-15,12:35,312851
2026-07-15,12:40,329120
2026-07-15,12:45,769995
2026-07-15,12:50,325864
2026-07-15,12:55,310052
2026-07-15,13:00,331458
2026-07-15,13:05,671669
2026-07-15,13:10,281877
2026-07-15,13:15,301258
2026-07-15,13:20,137027
2026-07-15,13:25,291833
2026-07-15,13:30,412691
2026-07-15,13:35,300636
2026-07-15,13:40,222664
2026-07-15,13:45,310038
2026-07-15,13:50,386878
2026-07-15,13:55,458575
2026-07-15,14:00,285025
2026-07-15,14:05,288219
2026-07-15,14:10,391860
2026-07-15,14:15,528603
2026-07-15,14:20,315746
2026-07-15,14:25,460728
2026-07-15,14:30,462961
2026-07-15,14:35,264606
2026-07-15,14:40,284690
2026-07-15,14:45,461585
2026-07-15,14:50,495806
2026-07-15,14:55,281419
2026-07-15,15:00,352061
2026-07-15,15:05,329593
2026-07-15,15:10,371501
2026-07-15,15:15,250645
2026-07-15,15:20,395568
2026-07-15,15:25,383228
2026-07-15,15:30,924330
2026-07-15,15:35,598236
2026-07-15,15:40,642535
2026-07-15,15:45,779156
2026-07-15,15:50,1454644
2026-07-15,15:55,2213854
2026-07-16,09:30,2043117
2026-07-16,09:35,556064
2026-07-16,09:40,660254
2026-07-16,09:45,704345
2026-07-16,09:50,569436
2026-07-16,09:55,356333
2026-07-16,10:00,660715
2026-07-16,10:05,524923
2026-07-16,10:10,399437
2026-07-16,10:15,316165
2026-07-16,10:20,516302
2026-07-16,10:25,507544
2026-07-16,10:30,373892
2026-07-16,10:35,294450
2026-07-16,10:40,342619
2026-07-16,10:45,368465
2026-07-16,10:50,362500
2026-07-16,10:55,452264
2026-07-16,11:00,234055
2026-07-16,11:05,390780
2026-07-16,11:10,224791
2026-07-16,11:15,336034
2026-07-16,11:20,309732
2026-07-16,11:25,302836
2026-07-16,11:30,294692
2026-07-16,11:35,195474
2026-07-16,11:40,225776
2026-07-16,11:45,240122
2026-07-16,11:50,362195
2026-07-16,11:55,203375
2026-07-16,12:00,158344
2026-07-16,12:05,643228
2026-07-16,12:10,494795
2026-07-16,12:15,319281
2026-07-16,12:20,441782
2026-07-16,12:25,199395
2026-07-16,12:30,222424
2026-07-16,12:35,171786
2026-07-16,12:40,251292
2026-07-16,12:45,283777
2026-07-16,12:50,226146
2026-07-16,12:55,513213
2026-07-16,13:00,260222
2026-07-16,13:05,198029
2026-07-16,13:10,197377
2026-07-16,13:15,146370
2026-07-16,13:20,903887
2026-07-16,13:25,179454
2026-07-16,13:30,147944
2026-07-16,13:35,377853
2026-07-16,13:40,664324
2026-07-16,13:45,345693
2026-07-16,13:50,154170
2026-07-16,13:55,197753
2026-07-16,14:00,298249
2026-07-16,14:05,549605
2026-07-16,14:10,426432
2026-07-16,14:15,427658
2026-07-16,14:20,337512
2026-07-16,14:25,389898
2026-07-16,14:30,208525
2026-07-16,14:35,262718
2026-07-16,14:40,515040
2026-07-16,14:45,286190
2026-07-16,14:50,264072
2026-07-16,14:55,597119
2026-07-16,15:00,297832
2026-07-16,15:05,393706
2026-07-16,15:10,355767
2026-07-16,15:15,701998
2026-07-16,15:20,913161
2026-07-16,15:25,632627
2026-07-16,15:30,751215
2026-07-16,15:35,626528
2026-07-16,15:40,1807922
2026-07-16,15:45,1519249
2026-07-16,15:50,2764428
2026-07-16,15:55,3634040
2026-07-17,09:30,3646013
2026-07-17,09:35,2254283
2026-07-17,09:40,1285131
2026-07-17,09:45,1050322
2026-07-17,09:50,640475
2026-07-17,09:55,707927
2026-07-17,10:00,799754
2026-07-17,10:05,712291
2026-07-17,10:10,788566
2026-07-17,10:15,721960
2026-07-17,10:20,564846
2026-07-17,10:25,2399160
2026-07-17,10:30,576136
2026-07-17,10:35,478420
2026-07-17,10:40,510674
2026-07-17,10:45,744414
2026-07-17,10:50,314683
2026-07-17,10:55,416999
2026-07-17,11:00,832834
2026-07-17,11:05,393491
2026-07-17,11:10,394536
2026-07-17,11:15,447458
2026-07-17,11:20,496269
2026-07-17,11:25,332841
2026-07-17,11:30,811194
2026-07-17,11:35,345546
2026-07-17,11:40,314654
2026-07-17,11:45,505214
2026-07-17,11:50,245141
2026-07-17,11:55,436523
2026-07-17,12:00,845719
2026-07-17,12:05,2514622
2026-07-17,12:10,308586
2026-07-17,12:15,295906
2026-07-17,12:20,405591
2026-07-17,12:25,333302
2026-07-17,12:30,328325
2026-07-17,12:35,197300
2026-07-17,12:40,227125
2026-07-17,12:45,299535
2026-07-17,12:50,445804
2026-07-17,12:55,259543
2026-07-17,13:00,346995
2026-07-17,13:05,228704
2026-07-17,13:10,265228
2026-07-17,13:15,297175
2026-07-17,13:20,434477
2026-07-17,13:25,1326653
2026-07-17,13:30,259241
2026-07-17,13:35,578118
2026-07-17,13:40,307718
2026-07-17,13:45,285280
2026-07-17,13:50,294086
2026-07-17,13:55,353606
2026-07-17,14:00,516377
2026-07-17,14:05,416314
2026-07-17,14:10,301115
2026-07-17,14:15,355599
2026-07-17,14:20,954726
2026-07-17,14:25,469769
2026-07-17,14:30,395985
2026-07-17,14:35,199582
2026-07-17,14:40,316384
2026-07-17,14:45,795556
2026-07-17,14:50,397373
2026-07-17,14:55,336557
2026-07-17,15:00,408602
2026-07-17,15:05,238804
2026-07-17,15:10,768193
2026-07-17,15:15,477727
2026-07-17,15:20,447454
2026-07-17,15:25,746844
2026-07-17,15:30,1127405
2026-07-17,15:35,844183
2026-07-17,15:40,736663
2026-07-17,15:45,1120911
2026-07-17,15:50,1759257
2026-07-17,15:55,3182293
2026-07-20,09:30,1851776
2026-07-20,09:35,833394
2026-07-20,09:40,511709
2026-07-20,09:45,805592
2026-07-20,09:50,874876
2026-07-20,09:55,671795
2026-07-20,10:00,524174
2026-07-20,10:05,475704
2026-07-20,10:10,414066
2026-07-20,10:15,420432
2026-07-20,10:20,561519
2026-07-20,10:25,355120
2026-07-20,10:30,475390
2026-07-20,10:35,453223
2026-07-20,10:40,258874
2026-07-20,10:45,323848
2026-07-20,10:50,539597
2026-07-20,10:55,429824
2026-07-20,11:00,297794
2026-07-20,11:05,502571
2026-07-20,11:10,226403
2026-07-20,11:15,295430
2026-07-20,11:20,316075
2026-07-20,11:25,503848
2026-07-20,11:30,192342
2026-07-20,11:35,214063
2026-07-20,11:40,214146
2026-07-20,11:45,254897
2026-07-20,11:50,400298
2026-07-20,11:55,310885
2026-07-20,12:00,407969
2026-07-20,12:05,588741
2026-07-20,12:10,297597
2026-07-20,12:15,314922
2026-07-20,12:20,227319
2026-07-20,12:25,323898
2026-07-20,12:30,328389
2026-07-20,12:35,240742
2026-07-20,12:40,1044388
2026-07-20,12:45,420926
2026-07-20,12:50,316124
2026-07-20,12:55,481423
2026-07-20,13:00,307945
2026-07-20,13:05,288703
2026-07-20,13:10,294244
2026-07-20,13:15,383022
2026-07-20,13:20,228512
2026-07-20,13:25,258856
2026-07-20,13:30,243517
2026-07-20,13:35,267253
2026-07-20,13:40,344669
2026-07-20,13:45,281957
2026-07-20,13:50,290349
2026-07-20,13:55,261761
2026-07-20,14:00,363635
2026-07-20,14:05,239896
2026-07-20,14:10,219433
2026-07-20,14:15,387343
2026-07-20,14:20,618991
2026-07-20,14:25,343916
2026-07-20,14:30,473873
2026-07-20,14:35,340647
2026-07-20,14:40,546380
2026-07-20,14:45,685176
2026-07-20,14:50,302428
2026-07-20,14:55,308207
2026-07-20,15:00,616940
2026-07-20,15:05,525097
2026-07-20,15:10,591743
2026-07-20,15:15,970049
2026-07-20,15:20,614806
2026-07-20,15:25,683468
2026-07-20,15:30,709918
2026-07-20,15:35,647393
2026-07-20,15:40,568417
2026-07-20,15:45,993664
2026-07-20,15:50,1894670
2026-07-20,15:55,4361321
2026-07-21,09:30,1901011
2026-07-21,09:35,824912
2026-07-21,09:40,600352
2026-07-21,09:45,420126
2026-07-21,09:50,386215
2026-07-21,09:55,344126
2026-07-21,10:00,348723
2026-07-21,10:05,212358
2026-07-21,10:10,284660
2026-07-21,10:15,302137
2026-07-21,10:20,224452
2026-07-21,10:25,450689
2026-07-21,10:30,340012
2026-07-21,10:35,301549
2026-07-21,10:40,298164
2026-07-21,10:45,401228
2026-07-21,10:50,166050
2026-07-21,10:55,202701
2026-07-21,11:00,310493
2026-07-21,11:05,292853
2026-07-21,11:10,337144
2026-07-21,11:15,202955
2026-07-21,11:20,426494
2026-07-21,11:25,191435
2026-07-21,11:30,364371
2026-07-21,11:35,267226
2026-07-21,11:40,235112
2026-07-21,11:45,165894
2026-07-21,11:50,270841
2026-07-21,11:55,178981
2026-07-21,12:00,235413
2026-07-21,12:05,157808
2026-07-21,12:10,163585
2026-07-21,12:15,456214
2026-07-21,12:20,202970
2026-07-21,12:25,119457
2026-07-21,12:30,186951
2026-07-21,12:35,101468
2026-07-21,12:40,120496
2026-07-21,12:45,125200
2026-07-21,12:50,215362
2026-07-21,12:55,620830
2026-07-21,13:00,170343
2026-07-21,13:05,356355
2026-07-21,13:10,478893
2026-07-21,13:15,335585
2026-07-21,13:20,192939
2026-07-21,13:25,175614
2026-07-21,13:30,225080
2026-07-21,13:35,247679
2026-07-21,13:40,142384
2026-07-21,13:45,161776
2026-07-21,13:50,306097
2026-07-21,13:55,232952
2026-07-21,14:00,295577
2026-07-21,14:05,163057
2026-07-21,14:10,245581
2026-07-21,14:15,219304
2026-07-21,14:20,200541
2026-07-21,14:25,316580
2026-07-21,14:30,218286
2026-07-21,14:35,227217
2026-07-21,14:40,215354
2026-07-21,14:45,161869
2026-07-21,14:50,185937
2026-07-21,14:55,314496
2026-07-21,15:00,225750
2026-07-21,15:05,277072
2026-07-21,15:10,308319
2026-07-21,15:15,190314
2026-07-21,15:20,183500
2026-07-21,15:25,375104
2026-07-21,15:30,361485
2026-07-21,15:35,332389
2026-07-21,15:40,742764
2026-07-21,15:45,605051
2026-07-21,15:50,1277177
2026-07-21,15:55,1743645
2026-07-22,09:30,1723196
2026-07-22,09:35,398272
2026-07-22,09:40,386033
2026-07-22,09:45,387195
2026-07-22,09:50,499544
2026-07-22,09:55,496342
2026-07-22,10:00,393130
2026-07-22,10:05,386190
2026-07-22,10:10,289947
2026-07-22,10:15,251758
2026-07-22,10:20,390741
2026-07-22,10:25,311511
2026-07-22,10:30,405856
2026-07-22,10:35,396475
2026-07-22,10:40,250611
2026-07-22,10:45,297686
2026-07-22,10:50,348917
2026-07-22,10:55,280430
2026-07-22,11:00,277938
2026-07-22,11:05,333941
2026-07-22,11:10,275844
2026-07-22,11:15,382048
2026-07-22,11:20,177372
2026-07-22,11:25,274008
2026-07-22,11:30,258364
2026-07-22,11:35,184888
2026-07-22,11:40,123396
2026-07-22,11:45,251782
2026-07-22,11:50,154286
2026-07-22,11:55,157530
2026-07-22,12:00,191780
2026-07-22,12:05,230076
2026-07-22,12:10,200353
2026-07-22,12:15,195351
2026-07-22,12:20,234835
2026-07-22,12:25,242635
2026-07-22,12:30,178756
2026-07-22,12:35,313848
2026-07-22,12:40,179533
2026-07-22,12:45,179344
2026-07-22,12:50,132286
2026-07-22,12:55,146439
2026-07-22,13:00,233695
2026-07-22,13:05,580307
2026-07-22,13:10,361788
2026-07-22,13:15,502612
2026-07-22,13:20,195943
2026-07-22,13:25,196990
2026-07-22,13:30,244761
2026-07-22,13:35,210400
2026-07-22,13:40,175551
2026-07-22,13:45,126164
2026-07-22,13:50,166578
2026-07-22,13:55,645620
2026-07-22,14:00,297919
2026-07-22,14:05,295069
2026-07-22,14:10,232207
2026-07-22,14:15,203582
2026-07-22,14:20,238646
2026-07-22,14:25,188785
2026-07-22,14:30,276360
2026-07-22,14:35,188524
2026-07-22,14:40,288221
2026-07-22,14:45,216078
2026-07-22,14:50,245576
2026-07-22,14:55,183536
2026-07-22,15:00,208281
2026-07-22,15:05,162600
2026-07-22,15:10,248523
2026-07-22,15:15,189199
2026-07-22,15:20,205636
2026-07-22,15:25,415094
2026-07-22,15:30,616066
2026-07-22,15:35,522654
2026-07-22,15:40,556526
2026-07-22,15:45,742707
2026-07-22,15:50,870972
2026-07-22,15:55,3100017
2026-07-23,09:30,4201871
2026-07-23,09:35,793095
2026-07-23,09:40,612613
2026-07-23,09:45,807521
2026-07-23,09:50,1031948
2026-07-23,09:55,676870
2026-07-23,10:00,531714
2026-07-23,10:05,443580
2026-07-23,10:10,445606
2026-07-23,10:15,449562
2026-07-23,10:20,577693
2026-07-23,10:25,545442
2026-07-23,10:30,449770
2026-07-23,10:35,780782
2026-07-23,10:40,432500
2026-07-23,10:45,422993
2026-07-23,10:50,527804
2026-07-23,10:55,354913
2026-07-23,11:00,456987
2026-07-23,11:05,831070
2026-07-23,11:10,985434
2026-07-23,11:15,637201
2026-07-23,11:20,1020234
2026-07-23,11:25,857021
2026-07-23,11:30,810901
2026-07-23,11:35,696790
2026-07-23,11:40,544099
2026-07-23,11:45,352859
2026-07-23,11:50,320277
2026-07-23,11:55,333004
2026-07-23,12:00,421746
2026-07-23,12:05,343277
2026-07-23,12:10,409071
2026-07-23,12:15,1292232
2026-07-23,12:20,484093
2026-07-23,12:25,378385
2026-07-23,12:30,328174
2026-07-23,12:35,333622
2026-07-23,12:40,222903
2026-07-23,12:45,351531
2026-07-23,12:50,299219
2026-07-23,12:55,271435
2026-07-23,13:00,175458
2026-07-23,13:05,423821
2026-07-23,13:10,405299
2026-07-23,13:15,519411
2026-07-23,13:20,1506693
2026-07-23,13:25,374258
2026-07-23,13:30,647896
2026-07-23,13:35,154118
2026-07-23,13:40,189087
2026-07-23,13:45,179442
2026-07-23,13:50,140875
2026-07-23,13:55,149773
2026-07-23,14:00,212506
2026-07-23,14:05,209211
2026-07-23,14:10,593695
2026-07-23,14:15,281077
2026-07-23,14:20,183660
2026-07-23,14:25,218263
2026-07-23,14:30,279276
2026-07-23,14:35,327191
2026-07-23,14:40,415699
2026-07-23,14:45,583968
2026-07-23,14:50,295039
2026-07-23,14:55,491634
2026-07-23,15:00,340647
2026-07-23,15:05,257690
2026-07-23,15:10,201871
2026-07-23,15:15,339486
2026-07-23,15:20,451009
2026-07-23,15:25,493815
2026-07-23,15:30,580631
2026-07-23,15:35,702327
2026-07-23,15:40,1754270
2026-07-23,15:45,988958
2026-07-23,15:50,2437408
2026-07-23,15:55,5113800
2026-07-24,09:30,1467113
2026-07-24,09:35,415105
2026-07-24,09:40,406628
2026-07-24,09:45,482528
2026-07-24,09:50,758616
2026-07-24,09:55,480275
2026-07-24,10:00,777067
2026-07-24,10:05,489734
2026-07-24,10:10,932941
2026-07-24,10:15,993924
2026-07-24,10:20,401286
2026-07-24,10:25,390349
2026-07-24,10:30,412680
2026-07-24,10:35,331563
2026-07-24,10:40,667881
2026-07-24,10:45,341313
2026-07-24,10:50,368611
2026-07-24,10:55,457825
2026-07-24,11:00,1066983
2026-07-24,11:05,310429
2026-07-24,11:10,772738
2026-07-24,11:15,736171
2026-07-24,11:20,453802
2026-07-24,11:25,413289
2026-07-24,11:30,242596
2026-07-24,11:35,318123
2026-07-24,11:40,273038
2026-07-24,11:45,215877
2026-07-24,11:50,351940
2026-07-24,11:55,310650
2026-07-24,12:00,667546
2026-07-24,12:05,454257
2026-07-24,12:10,340403
2026-07-24,12:15,255553
2026-07-24,12:20,200917
2026-07-24,12:25,178237
2026-07-24,12:30,390307
2026-07-24,12:35,210497
2026-07-24,12:40,236074
2026-07-24,12:45,405413
2026-07-24,12:50,279526
2026-07-24,12:55,199361
2026-07-24,13:00,182715
2026-07-24,13:05,386540
2026-07-24,13:10,255564
2026-07-24,13:15,184125
2026-07-24,13:20,327532
2026-07-24,13:25,196903
2026-07-24,13:30,156146
2026-07-24,13:35,162452
2026-07-24,13:40,184684
2026-07-24,13:45,162181
2026-07-24,13:50,270661
2026-07-24,13:55,244499
2026-07-24,14:00,188906
2026-07-24,14:05,338674
2026-07-24,14:10,257613
2026-07-24,14:15,387838
2026-07-24,14:20,433579
2026-07-24,14:25,473174
2026-07-24,14:30,593684
2026-07-24,14:35,879485
2026-07-24,14:40,439073
2026-07-24,14:45,392359
2026-07-24,14:50,417134
2026-07-24,14:55,302475
2026-07-24,15:00,895698
2026-07-24,15:05,779209
2026-07-24,15:10,705769
2026-07-24,15:15,1036183
2026-07-24,15:20,521023
2026-07-24,15:25,459031
2026-07-24,15:30,822160
2026-07-24,15:35,1074359
2026-07-24,15:40,800742
2026-07-24,15:45,1069183
2026-07-24,15:50,1055109
2026-07-24,15:55,3826336
2026-07-27,09:30,1905497
2026-07-27,09:35,673895
2026-07-27,09:40,563061
2026-07-27,09:45,584594
2026-07-27,09:50,404221
2026-07-27,09:55,587019
2026-07-27,10:00,1099633
2026-07-27,10:05,612508
2026-07-27,10:10,653122
2026-07-27,10:15,610851
2026-07-27,10:20,539015
2026-07-27,10:25,1004967
2026-07-27,10:30,902868
2026-07-27,10:35,720749
2026-07-27,10:40,636446
2026-07-27,10:45,542379
2026-07-27,10:50,597315
2026-07-27,10:55,566206
2026-07-27,11:00,442765
2026-07-27,11:05,910063
2026-07-27,11:10,360377
2026-07-27,11:15,363940
2026-07-27,11:20,265057
2026-07-27,11:25,433314
2026-07-27,11:30,264012
2026-07-27,11:35,409638
2026-07-27,11:40,334033
2026-07-27,11:45,243039
2026-07-27,11:50,183387
2026-07-27,11:55,217265
2026-07-27,12:00,221283
2026-07-27,12:05,196164
2026-07-27,12:10,226422
2026-07-27,12:15,543560
2026-07-27,12:20,156681
2026-07-27,12:25,763317
2026-07-27,12:30,183224
2026-07-27,12:35,218445
2026-07-27,12:40,162992
2026-07-27,12:45,138429
2026-07-27,12:50,209793
2026-07-27,12:55,188221
2026-07-27,13:00,289830
2026-07-27,13:05,201760
2026-07-27,13:10,343362
2026-07-27,13:15,231599
2026-07-27,13:20,266710
2026-07-27,13:25,195724
2026-07-27,13:30,231267
2026-07-27,13:35,171705
2026-07-27,13:40,114163
2026-07-27,13:45,125647
2026-07-27,13:50,141067
2026-07-27,13:55,184185
2026-07-27,14:00,212283
2026-07-27,14:05,299969
2026-07-27,14:10,216631
2026-07-27,14:15,250125
2026-07-27,14:20,163252
2026-07-27,14:25,244690
2026-07-27,14:30,198582
2026-07-27,14:35,226540
2026-07-27,14:40,682693
2026-07-27,14:45,236413
2026-07-27,14:50,328213
2026-07-27,14:55,485661
2026-07-27,15:00,417093
2026-07-27,15:05,422423
2026-07-27,15:10,283609
2026-07-27,15:15,257850
2026-07-27,15:20,409953
2026-07-27,15:25,268266
2026-07-27,15:30,448729
2026-07-27,15:35,650122
2026-07-27,15:40,627623
2026-07-27,15:45,1084314
2026-07-27,15:50,1543745
2026-07-27,15:55,4015323
2026-07-28,09:30,2837977
2026-07-28,09:35,824055
2026-07-28,09:40,1041103
2026-07-28,09:45,893500
2026-07-28,09:50,748968
2026-07-28,09:55,520934
2026-07-28,10:00,402300
2026-07-28,10:05,500278
2026-07-28,10:10,454557
2026-07-28,10:15,789147
2026-07-28,10:20,483313
2026-07-28,10:25,463346
2026-07-28,10:30,548219
2026-07-28,10:35,535883
2026-07-28,10:40,676154
2026-07-28,10:45,660577
2026-07-28,10:50,626397
2026-07-28,10:55,364229
2026-07-28,11:00,677367
2026-07-28,11:05,254071
2026-07-28,11:10,420180
2026-07-28,11:15,658227
2026-07-28,11:20,702554
2026-07-28,11:25,664777
2026-07-28,11:30,233448
2026-07-28,11:35,249016
2026-07-28,11:40,288552
2026-07-28,11:45,347047
2026-07-28,11:50,326561
2026-07-28,11:55,198277
2026-07-28,12:00,433367
2026-07-28,12:05,298787
2026-07-28,12:10,270948
2026-07-28,12:15,244630
2026-07-28,12:20,209637
2026-07-28,12:25,176750
2026-07-28,12:30,180477
2026-07-28,12:35,173601
2026-07-28,12:40,353730
2026-07-28,12:45,309539
2026-07-28,12:50,383824
2026-07-28,12:55,167506
2026-07-28,13:00,297007
2026-07-28,13:05,228247
2026-07-28,13:10,343721
2026-07-28,13:15,175637
2026-07-28,13:20,357005
2026-07-28,13:25,124272
2026-07-28,13:30,189957
2026-07-28,13:35,125230
2026-07-28,13:40,323917
2026-07-28,13:45,273765
2026-07-28,13:50,136456
2026-07-28,13:55,222469
2026-07-28,14:00,273418
2026-07-28,14:05,233917
2026-07-28,14:10,380289
2026-07-28,14:15,292465
2026-07-28,14:20,165059
2026-07-28,14:25,250657
2026-07-28,14:30,265820
2026-07-28,14:35,170009
2026-07-28,14:40,255894
2026-07-28,14:45,338437
2026-07-28,14:50,229256
2026-07-28,14:55,237145
2026-07-28,15:00,375364
2026-07-28,15:05,1364659
2026-07-28,15:10,221720
2026-07-28,15:15,345562
2026-07-28,15:20,1094845
2026-07-28,15:25,398036
2026-07-28,15:30,690086
2026-07-28,15:35,391016
2026-07-28,15:40,476767
2026-07-28,15:45,919399
2026-07-28,15:50,1198938
2026-07-28,15:55,5045104
2026-07-29,09:30,2005035
2026-07-29,09:35,395710
2026-07-29,09:40,838844
2026-07-29,09:45,525174
2026-07-29,09:50,613806
2026-07-29,09:55,627156
2026-07-29,10:00,917628
2026-07-29,10:05,415704
2026-07-29,10:10,727128
2026-07-29,10:15,540169
2026-07-29,10:20,520529
2026-07-29,10:25,838779
2026-07-29,10:30,86016
2026-07-29,10:35,657612
2026-07-29,10:40,577499
2026-07-29,10:45,442505
2026-07-29,10:50,479301
2026-07-29,10:55,281205
2026-07-29,11:00,373832
2026-07-29,11:05,345938
2026-07-29,11:10,354996
2026-07-29,11:15,303515
2026-07-29,11:20,284631
2026-07-29,11:25,209233
2026-07-29,11:30,204830
2026-07-29,11:35,232836
2026-07-29,11:40,263869
2026-07-29,11:45,217372
2026-07-29,11:50,235884
2026-07-29,11:55,406160
2026-07-29,12:00,327099
2026-07-29,12:05,472886
2026-07-29,12:10,325022
2026-07-29,12:15,660736
2026-07-29,12:20,399286
2026-07-29,12:25,356148
2026-07-29,12:30,393943
2026-07-29,12:35,663020
2026-07-29,12:40,303600
2026-07-29,12:45,274572
2026-07-29,12:50,254201
2026-07-29,12:55,220409
2026-07-29,13:00,362702
2026-07-29,13:05,353415
2026-07-29,13:10,429716
2026-07-29,13:15,384861
2026-07-29,13:20,368551
2026-07-29,13:25,388325
2026-07-29,13:30,374541
2026-07-29,13:35,222045
2026-07-29,13:40,231375
2026-07-29,13:45,217402
2026-07-29,13:50,369375
2026-07-29,13:55,330588
2026-07-29,14:00,1893154
2026-07-29,14:05,665191
2026-07-29,14:10,613643
2026-07-29,14:15,481252
2026-07-29,14:20,396281
2026-07-29,14:25,490315
2026-07-29,14:30,834015
2026-07-29,14:35,532500
2026-07-29,14:40,906270
2026-07-29,14:45,1062438
2026-07-29,14:50,924783
2026-07-29,14:55,608207
2026-07-29,15:00,862845
2026-07-29,15:05,878279
2026-07-29,15:10,711858
2026-07-29,15:15,868891
2026-07-29,15:20,1214289
2026-07-29,15:25,1201050
2026-07-29,15:30,2836755
2026-07-29,15:35,1571024
2026-07-29,15:40,1726730
2026-07-29,15:45,2456951
2026-07-29,15:50,2247582
2026-07-29,15:55,8906932
2026-07-30,09:30,3476633
2026-07-30,09:35,1026329
2026-07-30,09:40,1100592
2026-07-30,09:45,1294931
2026-07-30,09:50,1047074
2026-07-30,09:55,963366
2026-07-30,10:00,1379841
2026-07-30,10:05,792218
2026-07-30,10:10,670183
2026-07-30,10:15,539046
2026-07-30,10:20,489609
2026-07-30,10:25,683208
2026-07-30,10:30,817739
2026-07-30,10:35,301325
2026-07-30,10:40,454847
2026-07-30,10:45,592163
2026-07-30,10:50,1178122
2026-07-30,10:55,956670
2026-07-30,11:00,712620
2026-07-30,11:05,702778
2026-07-30,11:10,633889
2026-07-30,11:15,615652
2026-07-30,11:20,514103
2026-07-30,11:25,560256
2026-07-30,11:30,392420
2026-07-30,11:35,333094
2026-07-30,11:40,399337
2026-07-30,11:45,815781
2026-07-30,11:50,524660
2026-07-30,11:55,590600
2026-07-30,12:00,768816
2026-07-30,12:05,385370
2026-07-30,12:10,745890
2026-07-30,12:15,285061
2026-07-30,12:20,409762
2026-07-30,12:25,208936
2026-07-30,12:30,308487
2026-07-30,12:35,232896
2026-07-30,12:40,409450
2026-07-30,12:45,291951
2026-07-30,12:50,254477
2026-07-30,12:55,203497
2026-07-30,13:00,534185
2026-07-30,13:05,327734
2026-07-30,13:10,579955
2026-07-30,13:15,240039
2026-07-30,13:20,232907
2026-07-30,13:25,463383
2026-07-30,13:30,320664
2026-07-30,13:35,482773
2026-07-30,13:40,439077
2026-07-30,13:45,460648
2026-07-30,13:50,264502
2026-07-30,13:55,174042
2026-07-30,14:00,587491
2026-07-30,14:05,350183
2026-07-30,14:10,379776
2026-07-30,14:15,258804
2026-07-30,14:20,271499
2026-07-30,14:25,220586
2026-07-30,14:30,461007
2026-07-30,14:35,362920
2026-07-30,14:40,447102
2026-07-30,14:45,286530
2026-07-30,14:50,396608
2026-07-30,14:55,300577
2026-07-30,15:00,486213
2026-07-30,15:05,587863
2026-07-30,15:10,562828
2026-07-30,15:15,459565
2026-07-30,15:20,853964
2026-07-30,15:25,539449
2026-07-30,15:30,573565
2026-07-30,15:35,1137061
2026-07-30,15:40,840977
2026-07-30,15:45,2424614
2026-07-30,15:50,2223414
2026-07-30,15:55,5384123
2026-07-31,09:30,2361327
2026-07-31,09:35,1141953
2026-07-31,09:40,1343432
2026-07-31,09:45,1072726
2026-07-31,09:50,928049
2026-07-31,09:55,719610
2026-07-31,10:00,846677
2026-07-31,10:05,1217952
2026-07-31,10:10,1280307
2026-07-31,10:15,1235745
2026-07-31,10:20,945580
2026-07-31,10:25,755236
2026-07-31,10:30,679280
2026-07-31,10:35,539441
2026-07-31,10:40,505040
2026-07-31,10:45,562833
2026-07-31,10:50,528639
2026-07-31,10:55,410682
2026-07-31,11:00,325179
2026-07-31,11:05,379746
2026-07-31,11:10,315476
2026-07-31,11:15,388881
2026-07-31,11:20,387515
2026-07-31,11:25,606756
2026-07-31,11:30,471108
2026-07-31,11:35,665735
2026-07-31,11:40,268217
2026-07-31,11:45,257942
2026-07-31,11:50,322510
2026-07-31,11:55,412576
2026-07-31,12:00,378058
2026-07-31,12:05,495945
2026-07-31,12:10,393988
2026-07-31,12:15,277585
2026-07-31,12:20,397448
2026-07-31,12:25,244371
2026-07-31,12:30,373165
2026-07-31,12:35,308507
2026-07-31,12:40,269195
2026-07-31,12:45,238591
2026-07-31,12:50,216358
2026-07-31,12:55,193880
2026-07-31,13:00,387170
2026-07-31,13:05,268677
2026-07-31,13:10,478960
2026-07-31,13:15,259359
2026-07-31,13:20,354634
2026-07-31,13:25,724209
2026-07-31,13:30,349311
2026-07-31,13:35,541313
2026-07-31,13:40,340151
2026-07-31,13:45,772408
2026-07-31,13:50,350266
2026-07-31,13:55,278582
2026-07-31,14:00,421654
2026-07-31,14:05,275172
2026-07-31,14:10,241354
2026-07-31,14:15,322018
2026-07-31,14:20,391030
